ID,Val,NROW,NCOL,NIR,NIC
1,33.03541153479025,1,1,2,7
2,-5.608079100985762,1,3,3,6
3,-5.161026885675326,1,4,4,13
4,-5.553176516629308,1,5,108,10
5,30.397164441713507,2,2,6,8
6,-24.572251504108472,2,3,110,9
7,-5.362577728467025,3,1,8,12
8,-24.054581442132356,3,2,9,201
9,56.899388925249504,3,3,10,16
10,-23.017962749325097,3,5,11,17
11,-4.464267005325026,3,11,112,43
12,-4.795401341549414,4,1,13,15
13,12.269091365144146,4,4,14,23
14,-7.473690023594733,4,6,116,18
15,-5.200886611621091,5,1,16,203
16,-22.611378880191868,5,3,17,42
17,84.59874386313581,5,5,18,24
18,-11.280812828389129,5,6,19,25
19,-22.55023317976724,5,7,20,27
20,-5.214738520711739,5,8,21,30
21,-1.9545378509641518,5,9,22,31
22,-15.786155991490563,5,27,117,28
23,-7.609048911315565,6,4,24,216
24,-11.052625083585795,6,5,25,26
25,18.66167399490136,6,6,123,211
26,-22.383882134281144,7,5,27,29
27,26.999583327594955,7,7,28,99
28,-4.615701193313807,7,27,125,95
29,-5.214738520711738,8,5,30,33
30,20.668170325690298,8,8,31,34
31,-9.985525455207384,8,9,32,35
32,-5.467906349771176,8,10,127,41
33,-1.9545378509641518,9,5,34,98
34,-9.985525455207384,9,8,35,40
35,45.24488456234508,9,9,36,61
36,-11.230790067607838,9,16,37,60
37,-4.318172394120547,9,19,38,69
38,-11.899804480675758,9,20,39,74
39,-5.856054313769412,9,21,130,75
40,-5.467906349771177,10,8,41,213
41,5.467906349771176,10,10,137,222
42,-4.464267005325026,11,3,43,202
43,27.38037996152371,11,11,44,48
44,-8.088642880189704,11,12,45,49
45,-3.523777341768943,11,13,46,51
46,-6.7486456763313125,11,14,47,52
47,-4.555047057908718,11,15,138,59
48,-8.088642880189703,12,11,49,50
49,8.088642880189704,12,12,143,232
50,-3.4714080694612726,13,11,51,53
51,5.911250799734411,13,13,52,54
52,-2.4398427302731385,13,14,144,55
53,-6.632036286452854,14,11,54,58
54,-2.4312019640935403,14,13,55,233
55,17.273842994144413,14,14,56,64
56,-3.9563905630116705,14,17,57,65
57,-4.254214180586346,14,22,147,81
58,-4.511207877262403,15,11,59,207
59,9.779316027836344,15,15,60,62
60,-5.268108150573943,15,16,152,63
61,-11.206498922773434,16,9,62,70
62,-5.25137200188345,16,15,63,235
63,16.457870924656884,16,16,155,226
64,-3.914977489301521,17,14,65,80
65,10.485763152766927,17,17,66,67
66,-6.570785663465401,17,18,158,68
67,-6.551129557521783,18,17,68,242
68,18.961069554585997,18,18,69,71
69,-12.409939997064209,18,19,161,72
70,-4.263232329949447,19,9,71,73
71,-12.452580540968047,19,18,72,252
72,16.715812870917492,19,19,164,227
73,-11.81470933094617,20,9,74,76
74,48.245054008885646,20,20,75,77
75,-36.43034467793947,20,21,167,78
76,-5.813749123408963,21,9,77,214
77,-36.43923992430558,21,20,78,228
78,46.44627043154055,21,21,79,83
79,-4.193281383826007,21,23,170,82
80,-4.2256200416563034,22,14,81,234
81,7.368646512575739,22,22,82,84
82,-3.143026470919434,22,23,174,85
83,-4.158970836611515,23,21,84,229
84,-3.133591844240554,23,22,85,243
85,9.661098270780931,23,23,86,87
86,-2.3685355899288623,23,24,177,88
87,-2.3888959233740694,24,23,88,265
88,8.144560417618187,24,24,89,91
89,-1.8580726906430645,24,25,90,92
90,-3.897591803601053,24,26,181,94
91,-1.8399493104667741,25,24,92,93
92,1.8399493104667741,25,25,185,275
93,-3.9351434534640166,26,24,94,272
94,9.911053876207017,26,26,95,100
95,-2.683021036750325,26,27,96,101
96,-1.9539123499268942,26,28,97,103
97,-1.3389770360657822,26,29,187,104
98,-15.689703563338789,27,5,99,206
