ID,Val,NROW,NCOL,NIR,NIC
1,33.13561907210919,1,1,2,7
2,-5.647637692277838,1,3,3,6
3,-5.1600000298191775,1,4,4,13
4,-5.578143224045766,1,5,108,10
5,30.80907207035006,2,2,6,8
6,-24.929734462534263,2,3,110,9
7,-5.397021674727007,3,1,8,12
8,-24.412882591655237,3,2,9,201
9,57.614816564160414,3,3,10,16
10,-23.27350499324989,3,5,11,17
11,-4.5314073045282806,3,11,112,43
12,-4.800126537471574,4,1,13,15
13,12.302210567958008,4,4,14,23
14,-7.502084030486435,4,6,116,18
15,-5.223337695965141,5,1,16,203
16,-22.871383395621518,5,3,17,42
17,85.28299907471701,5,5,18,24
18,-11.36218966875826,5,6,19,25
19,-22.643054488053394,5,7,20,27
20,-5.276233729458479,5,8,21,30
21,-1.9798340246058723,5,9,22,31
22,-15.926966072254363,5,27,117,28
23,-7.626584141796576,6,4,24,216
24,-11.13828346135595,6,5,25,26
25,18.764867603152528,6,6,123,211
26,-22.491043898771263,7,5,27,29
27,27.12913238486423,7,7,28,99
28,-4.638088486092965,7,27,125,95
29,-5.276233729458479,8,5,30,33
30,20.933975530817662,8,8,31,34
31,-10.148976651059018,8,9,32,35
32,-5.508765150300171,8,10,127,41
33,-1.9798340246058723,9,5,34,98
34,-10.148976651059018,9,8,35,40
35,46.03186115921286,9,9,36,61
36,-11.430638913172992,9,16,37,60
37,-4.397047557088933,9,19,38,69
38,-12.113778468312127,9,20,39,74
39,-5.961585544973914,9,21,130,75
40,-5.508765150300171,10,8,41,213
41,5.508765150300171,10,10,137,222
42,-4.5314073045282806,11,3,43,202
43,27.78068320143319,11,11,44,48
44,-8.158257228315668,11,12,45,49
45,-3.5863919107917437,11,13,46,51
46,-6.869694776516802,11,14,47,52
47,-4.634931981280696,11,15,138,59
48,-8.158257228315668,12,11,49,50
49,8.158257228315668,12,12,143,232
50,-3.52852535228346,13,11,51,53
51,6.010114136388483,13,13,52,54
52,-2.481588784105024,13,14,144,55
53,-6.741940928658271,14,11,54,58
54,-2.472925225518804,14,13,55,233
55,17.568692693821617,14,14,56,64
56,-4.025626426601671,14,17,57,65
57,-4.328200113042872,14,22,147,81
58,-4.587686183609307,15,11,59,207
59,9.946934549195907,15,15,60,62
60,-5.359248365586601,15,16,152,63
61,-11.401990347478407,16,9,62,70
62,-5.342111490972882,16,15,63,235
63,16.74410183845129,16,16,155,226
64,-3.9816642385810144,17,14,65,80
65,10.666051402407152,17,17,66,67
66,-6.684387163826138,17,18,158,68
67,-6.664288060622032,18,17,68,242
68,19.28828004343753,18,18,69,71
69,-12.6239919828155,18,19,161,72
70,-4.3359124575027925,19,9,71,73
71,-12.670837919095781,19,18,72,252
72,17.00675037659857,19,19,164,227
73,-12.021179479175926,20,9,74,76
74,49.093187732789,20,20,75,77
75,-37.07200825361309,20,21,167,78
76,-5.915691133541501,21,9,77,214
77,-37.08259518817526,21,20,78,228
78,47.26686964411089,21,21,79,83
79,-4.268583322394114,21,23,170,82
80,-4.299305114851209,22,14,81,234
81,7.497608378770531,22,22,82,84
82,-3.198303263919322,22,23,174,85
83,-4.233244313231115,23,21,84,229
84,-3.1903027525167476,23,22,85,243
85,9.834376145616437,23,23,86,87
86,-2.4108290798685745,23,24,177,88
87,-2.436539840618463,24,23,88,265
88,8.304444412299185,24,24,89,91
89,-1.8952259819702815,24,25,90,92
90,-3.9726785897104375,24,26,181,94
91,-1.8764172955160434,25,24,92,93
92,1.8764172955160432,25,25,185,275
93,-4.016437149969674,26,24,94,272
94,10.101587619717574,26,26,95,100
95,-2.7215419400792853,26,27,96,101
96,-1.9955786984208654,26,28,97,103
97,-1.3680298312477466,26,29,187,104
98,-15.82768801328668,27,5,99,206
99,-4.640173436033271,27,7,100,212
100,-2.721541940079285,27,26,101,102
101,23.189403389399235,27,27,192,215
102,-1.9495283340030538,28,26,103,105
103,3.717980748291411,28,28,104,106
104,-1.7684524142883566,28,29,195,107
105,-1.3146987837979112,29,26,106,276
106,-1.739950361572905,29,28,107,282
107,3.0546491453708167,29,29,198,283
108,-1.430303785151883,1,31,109,111
109,-1.2415091810875198,1,32,-1,114
110,10.324583462050052,2,30,111,112
111,-7.850650035652668,2,31,-1,113
112,-9.334641392191694,3,30,113,294
113,16.899788158104396,3,31,114,117
114,-5.932445612873948,3,32,115,118
115,0.46804828193764775,3,36,-1,139
116,-3.156628125031871,4,33,-1,119
117,-7.331423271849962,5,31,118,138
118,23.054880106647836,5,32,119,123
119,-3.3193607726212657,5,33,120,124
120,0.29478531446758854,5,34,121,128
121,0.17067178565300697,5,35,122,129
122,-4.303640231260555,5,51,-1,126
123,-4.007012795354953,6,32,124,125
124,6.386019774133766,6,33,-1,302
125,-6.713746872218684,7,32,126,127
126,-1.478521868794654,7,51,-1,189
127,-0.2947853144675891,8,32,128,130
128,0.01160510344522648,8,34,129,131
129,0.30639041791281274,8,35,-1,132
130,-0.1706717856530072,9,32,131,192
131,-0.3063904179128115,9,34,132,137
132,14.904895250734622,9,35,133,155
133,-4.340021727566046,9,40,134,154
134,-1.887260026489985,9,43,135,163
135,-5.507135609487359,9,44,136,168
136,-2.8328653661065353,9,45,-1,169
137,-8.858770009947026e-16,10,34,-1,303
138,-0.46804828193764714,11,31,139,295
139,7.361113063175828,11,36,140,143
140,-1.6511593778800853,11,37,141,145
141,-3.329276749565906,11,38,142,146
142,-2.1434281008977516,11,39,-1,153
143,4.99549180063877e-16,12,36,-1,144
144,-1.7714522480853638,13,36,145,147
145,4.372012139188721,13,37,146,148
146,-2.7375669301225445,13,38,-1,149
147,-3.5809248124171518,14,36,148,152
148,-2.745395494148192,14,37,149,320
149,10.173052332023682,14,38,150,158
150,-1.9213310650118454,14,41,151,159
151,-2.1063371478398096,14,46,-1,175
152,-2.2427692648904,15,36,153,299
153,3.59264829427687,15,39,154,156
154,-1.4265667305633496,15,40,-1,157
155,-4.414737894269518,16,35,156,164
156,-1.4894564440789666,16,39,157,322
157,5.7083744963116665,16,40,-1,314
158,-2.0108533211396544,17,38,159,174
159,5.222794637148361,17,41,160,161
160,-3.2806882530457093,17,42,-1,162
161,-3.3213268153926654,18,41,162,329
162,9.490426892942708,18,42,163,165
163,-6.370553411758103,18,43,-1,166
164,-2.0237689561214305,19,35,165,167
165,-6.276861539197545,19,42,166,339
166,8.251553562077847,19,43,-1,315
167,-5.706436307369582,20,35,168,170
168,23.566105487493854,20,44,169,171
169,-18.235205907000292,20,45,-1,172
170,-2.9274949709719906,21,35,171,304
171,-18.213666971166912,21,44,172,316
172,23.842611999850163,21,45,173,177
173,-2.7035310490296833,21,47,-1,176
174,-2.1647050441869675,22,38,175,321
175,3.649841693119046,22,46,176,178
176,-1.553476907254972,22,47,-1,179
177,-2.7585369850312187,23,45,178,317
178,-1.5698415896693285,23,46,179,330
179,5.555441580202932,23,47,180,181
180,-1.4102531927238557,23,48,-1,182
181,-1.3653514291224582,24,47,182,352
182,4.746924447940705,24,48,183,185
183,-1.2484605922253875,24,49,184,186
184,-2.133799694497691,24,50,-1,188
185,-1.2765553282812472,25,48,186,187
186,1.2051744916957192,25,49,-1,362
187,-2.0502460666285005,26,48,188,359
188,3.9044811669749224,26,50,189,193
189,-0.1898017716847576,26,51,190,194
190,-1.0004808897347912,26,52,191,196
191,-0.6624430855796315,26,53,-1,197
192,-4.655519268666717,27,32,193,298
193,0.1898017716847585,27,50,194,195
194,5.945472466973079,27,51,-1,305
195,-1.0874905182275905,28,50,196,198
196,1.9383030903466918,28,52,197,199
197,-0.9014483132292576,28,53,-1,200
198,-0.7628260409138466,29,50,199,363
199,-0.9553040051672066,29,52,200,369
200,1.5025922962900693,29,53,-1,370
201,-10.301218714107096,30,2,202,204
202,7.850650035652668,30,3,294,205
203,2.194023122846255,31,1,204,208
204,9.334641392191694,31,2,205,-1
205,-16.99306184597425,31,3,206,209
206,5.932445612873948,31,5,207,210
207,-0.46804828193764775,31,11,296,231
208,2.3181393807538524,32,1,209,-1
209,7.331423271849962,32,3,210,230
210,-22.98881636609628,32,5,211,217
211,3.3193607726212657,32,6,212,218
212,6.181709809731224,32,7,213,285
213,-0.29478531446758854,32,8,214,220
214,-0.17067178565300697,32,9,215,221
215,4.303640231260555,32,27,300,281
216,2.842671322597603,33,4,217,-1
217,4.007012795354953,33,5,218,219
218,-6.849684117952554,33,6,306,-1
219,0.2947853144675891,34,5,220,223
220,0.01160510344522648,34,8,221,224
221,-0.30639041791281274,34,9,222,225
222,-1.560506161851662e-15,34,10,308,-1
223,0.1706717856530072,35,5,224,284
224,0.3063904179128115,35,8,225,-1
225,-15.044344933215744,35,9,226,247
226,4.340021727566046,35,16,227,246
227,1.887260026489985,35,19,228,255
228,5.507135609487359,35,20,229,260
229,2.8328653661065353,35,21,311,261
230,0.46804828193764714,36,3,231,-1
231,-7.591912510281394,36,11,232,236
232,-4.99549180063877e-16,36,12,233,-1
233,1.6511593778800853,36,13,234,237
234,3.329276749565906,36,14,235,238
235,2.1434281008977516,36,15,318,245
236,1.7714522480853638,37,11,237,239
237,-4.509019178207909,37,13,238,240
238,2.7375669301225445,37,14,323,241
239,3.5809248124171518,38,11,240,244
240,2.745395494148192,38,13,241,-1
241,-10.353988519417,38,14,242,250
242,1.9213310650118454,38,17,243,251
243,2.1063371478398096,38,22,326,267
244,2.2427692648904,39,11,245,-1
245,-3.669335995453749,39,15,246,248
246,1.4265667305633496,39,16,331,249
247,4.414737894269518,40,9,248,256
248,1.4894564440789666,40,15,249,-1
249,-5.904194338348482,40,16,334,-1
250,2.0108533211396544,41,14,251,266
251,-5.291541574185363,41,17,252,253
252,3.2806882530457093,41,18,337,254
253,3.3213268153926654,42,17,254,-1
254,-9.691880227150769,42,18,255,257
255,6.370553411758103,42,19,340,258
256,2.0237689561214305,43,9,257,259
