ID,Val,NROW,NCOL,NIR,NIC
1,44.96416087605927,1,1,2,3
2,-10.67691512948065,1,2,-1,4
3,-10.105214666873733,2,1,4,-1
4,51.49971215894092,2,2,5,7
5,-24.332953254328974,2,3,6,8
6,-17.061544237738207,2,14,205,55
7,-24.003264282927255,3,2,8,61
8,40.21016329124648,3,3,9,12
9,-5.993293263699049,3,4,10,13
10,-6.031783530069231,3,5,11,14
11,-4.181822214550947,3,17,207,71
12,-5.889337904863162,4,3,13,15
13,18.126594937083105,4,4,14,16
14,-12.23725703221995,4,5,210,17
15,-5.962797165597715,5,3,16,70
16,-12.22206432287765,5,4,17,383
17,32.688913149824856,5,5,18,20
18,-9.115719548251379,5,6,19,21
19,-5.388332113098112,5,7,212,22
20,-9.183661677269031,6,5,21,24
21,38.55517057445274,6,6,22,25
22,-13.284423261238363,6,7,23,26
23,-16.087085635945353,6,28,215,104
24,-5.546870018485039,7,5,25,384
25,-13.57266211387544,7,6,26,105
26,38.15504469424111,7,7,27,28
27,-19.035512561880637,7,8,217,29
28,-18.37580333379456,8,7,29,391
29,52.147983984739355,8,8,30,35
30,-5.574033973613725,8,9,31,36
31,-10.411703374024055,8,10,32,40
32,-3.2293863275461603,8,11,33,37
33,-5.617437577473965,8,12,34,41
34,-8.939619398286883,8,54,218,193
35,-5.488112791977113,9,8,36,39
36,29.095891460189,9,9,37,45
37,-7.598492518363102,9,11,38,46
38,-16.00928614984879,9,50,222,181
39,-10.328765192763422,10,8,40,44
40,30.61266862197955,10,10,41,51
41,-12.081518158764563,10,12,42,47
42,-1.3829328567824974,10,40,43,148
43,-6.819452413669068,10,42,224,150
44,-3.2027892855563054,11,8,45,50
45,-7.653750877809233,11,9,46,182
46,44.036002537176955,11,11,47,52
47,-15.736119360748571,11,12,48,53
48,-12.037609379830426,11,15,49,67
49,-5.4057336332324235,11,16,228,69
50,-5.589465287865582,12,8,51,194
51,-12.117967446279284,12,10,52,147
52,-15.83906869358585,12,11,53,66
53,70.26019334856699,12,12,54,57
54,-20.436477632461212,12,13,55,58
55,-10.188448531735396,12,14,56,59
56,-6.088765756639674,12,48,232,140
57,-20.516074950265416,13,12,58,62
58,52.751245209501334,13,13,59,63
59,-16.132628442628302,13,14,60,64
60,-16.102541816607623,13,45,237,165
61,-16.823253831733812,14,2,62,381
62,-10.464365901841145,14,12,63,174
63,-16.50770070787509,14,13,64,164
64,64.97202704454263,14,14,65,161
65,-10.537560172139546,14,44,241,160
66,-12.173719733564225,15,11,67,68
67,16.859288630469827,15,15,245,419
68,-5.607669901143476,16,11,69,395
69,14.769202715292495,16,16,246,421
70,-4.181822214550947,17,3,71,382
71,5.196621230648824,17,17,72,73
72,-1.014799016097877,17,18,247,74
73,-0.9762132724125988,18,17,74,385
74,2.5404545530082157,18,18,75,76
75,-1.5642412805956167,18,19,250,77
76,-1.5527320881842877,19,18,77,424
77,2.799462061894636,19,19,78,79
78,-1.2467299737103488,19,20,253,80
79,-1.2467299737103488,20,19,80,427
80,7.755904618989352,20,20,81,82
81,-6.509174645279005,20,21,256,83
82,-6.514511312365905,21,20,83,430
83,81.08656003896019,21,21,84,86
84,-49.19012929373805,21,22,85,87
85,-25.381919432856222,21,37,259,133
86,-49.11078965220086,22,21,87,135
87,52.03814480051484,22,22,88,89
88,-2.927355148313984,22,23,263,90
89,-2.899028463492725,23,22,90,436
90,25.140941322302645,23,23,91,93
91,-1.7281802351877507,23,24,92,94
92,-20.513732623622168,23,25,266,97
93,-1.7281802351877507,24,23,94,96
94,5.221305429667856,24,24,95,109
95,-3.493125194480105,24,29,270,110
96,-20.51373262362217,25,23,97,440
97,23.178869782090096,25,25,98,99
98,-2.6651371584679264,25,26,273,100
99,-2.774504566464254,26,25,100,444
100,10.110307515146165,26,26,101,102
101,-7.335802948681908,26,27,276,103
102,-7.530173833950311,27,26,103,450
103,19.043334681104703,27,27,104,106
104,-11.513160847154383,27,28,279,107
105,-16.087085635945353,28,6,106,390
106,-11.748581178984832,28,27,107,453
107,31.298488604768043,28,28,108,185
108,-3.462821789837857,28,51,282,186
109,-3.45390516295404,29,24,110,443
110,4.826450323627835,29,29,111,112
111,-1.372545160673794,29,30,286,113
112,-1.3563551306715824,30,29,113,447
113,2.219380785670143,30,30,114,115
114,-0.863025654998561,30,31,289,116
115,-0.8813954878808612,31,30,116,463
116,14.187736302388565,31,31,117,119
117,-12.26684412682721,31,32,118,120
118,-1.0394966876804916,31,33,292,122
119,-12.25020696276864,32,31,120,121
120,12.250206962768639,32,32,296,469
121,-1.0394966876804916,33,31,122,466
122,9.673727334774908,33,33,123,124
123,-8.634230647094418,33,34,298,125
124,-8.68584144328857,34,33,125,470
125,19.878303727441192,34,34,126,127
126,-11.192462284152622,34,35,301,128
127,-11.280944219430621,35,34,128,475
128,43.260467059166174,35,35,129,131
129,-16.867985170670917,35,36,130,132
130,-15.111537669064635,35,39,304,145
131,-16.95592545256669,36,35,132,144
132,43.34737446540978,36,36,133,136
133,-7.239284259272913,36,37,134,137
134,-19.152164753570176,36,38,308,142
135,-25.466787235659634,37,21,136,433
136,-7.355788418727081,37,36,137,141
137,67.64848751468233,37,37,138,158
138,-14.630498780997518,37,43,139,159
139,-15.849195214035273,37,47,140,169
140,-4.34621786526283,37,48,312,173
141,-19.135584372944923,38,36,142,481
142,19.880968489095267,38,38,143,202
143,-0.745384116150341,38,56,318,201
144,-15.108096309455181,39,35,145,478
145,15.967017039693683,39,39,146,197
146,-0.8589207302385047,39,55,321,151
147,-1.3829328567824974,40,10,148,155
148,6.950304798734092,40,40,149,152
149,-2.1323452023372917,40,41,150,153
150,-2.499607762859293,40,42,151,157
151,-0.9354189767550096,40,55,324,154
152,-2.067777805177469,41,40,153,156
153,4.098769917566246,41,41,154,199
154,-2.0309921123887773,41,55,329,200
155,-6.819452413669069,42,10,156,398
156,-2.499607762859293,42,40,157,198
157,9.31906017652836,42,42,332,401
158,-14.854967872144206,43,37,159,170
159,21.69936892641058,43,43,160,162
160,-6.844401054266367,43,44,335,163
161,-10.537560172139546,44,14,162,407
162,-7.174030115362839,44,43,163,490
163,17.71159028750239,44,44,338,417
164,-16.102541816607623,45,13,165,406
165,31.322900172077134,45,45,166,167
166,-15.220358355469505,45,46,341,168
167,-14.956383023938686,46,45,168,412
168,44.510431293419174,46,46,169,171
169,-29.554048269480493,46,47,344,172
170,-15.892958656975514,47,37,171,175
171,-29.489527737701568,47,46,172,518
172,51.456423370472905,47,47,173,176
173,-6.07393697579583,47,48,347,177
174,-6.088765756639674,48,12,175,399
