ID,Val,NROW,NCOL,NIR,NIC
1,44.9571059795925,1,1,2,3
2,-10.691888402829772,1,2,-1,4
3,-10.081220918755175,2,1,4,-1
4,51.28414607140429,2,2,5,7
5,-24.302567657878164,2,3,6,8
6,-16.90035749477094,2,14,205,55
7,-23.95516408516715,3,2,8,61
8,40.11260264089154,3,3,9,12
9,-5.984696993835261,3,4,10,13
10,-6.027747012367341,3,5,11,14
11,-4.144994549521787,3,17,207,71
12,-5.866539021536982,4,3,13,15
13,18.096693953433565,4,4,14,16
14,-12.230154931896584,4,5,210,17
15,-5.946801981815168,5,3,16,70
16,-12.204733514003053,5,4,17,383
17,32.61226777871248,5,5,18,20
18,-9.071539345922309,5,6,19,21
19,-5.389192936971954,5,7,212,22
20,-9.138493665308435,6,5,21,24
21,38.21877083099974,6,6,22,25
22,-13.220852152605858,6,7,23,26
23,-15.85942501308544,6,28,215,104
24,-5.546479711688977,7,5,25,384
25,-13.505594647555101,7,6,26,105
26,38.08642747245475,7,7,27,28
27,-19.03435311321067,7,8,217,29
28,-18.378917111282675,8,7,29,391
29,51.9511769332167,8,8,30,35
30,-5.528364068718194,8,9,31,36
31,-10.336158854411954,8,10,32,40
32,-3.227246438563104,8,11,33,37
33,-5.5640562706280825,8,12,34,41
34,-8.916434189612689,8,54,218,193
35,-5.449704986909968,9,8,36,39
36,28.66402528150232,9,9,37,45
37,-7.539056210015518,9,11,38,46
38,-15.67526408457683,9,50,222,181
39,-10.269316488971084,10,8,40,44
40,30.229249243343858,10,10,41,51
41,-11.896974786523318,10,12,42,47
42,-1.353926287818796,10,40,43,148
43,-6.709031680030668,10,42,224,150
44,-3.205292323949158,11,8,45,50
45,-7.595716165825324,11,9,46,182
46,43.753420971706134,11,11,47,52
47,-15.60151059081843,11,12,48,53
48,-11.981013695421133,11,15,49,67
49,-5.369888195692091,11,16,228,69
50,-5.550829420312667,12,8,51,194
51,-11.94602547483342,12,10,52,147
52,-15.713258257360273,12,11,53,66
53,69.1338267450585,12,12,54,57
54,-19.989388555453306,12,13,55,58
55,-10.006046767457267,12,14,56,59
56,-5.92827826964157,12,48,232,140
57,-20.085201121578407,13,12,58,62
58,51.40365549339474,13,13,59,63
59,-15.77128713854583,13,14,60,64
60,-15.54716723327048,13,45,237,165
61,-16.684560445167996,14,2,62,381
62,-10.292340278585339,14,12,63,174
63,-16.147358390589854,14,13,64,164
64,63.93458734508301,14,14,65,161
65,-10.284340671410327,14,44,241,160
66,-12.130932753320645,15,11,67,68
67,16.786629828084667,15,15,245,419
68,-5.585328638505127,16,11,69,395
69,14.694839137723559,16,16,246,421
70,-4.144994549521788,17,3,71,382
71,5.137626582643698,17,17,72,73
72,-0.9926320331219096,17,18,247,74
73,-0.9582581383276435,18,17,74,385
74,2.474675665209438,18,18,75,76
75,-1.5164175268817948,18,19,250,77
76,-1.5088110238531898,19,18,77,424
77,2.709601021478184,19,19,78,79
78,-1.2007899976249938,19,20,253,80
79,-1.200789997624994,20,19,80,427
80,7.439105421778056,20,20,81,82
81,-6.238315424153063,20,21,256,83
82,-6.2457211155704675,21,20,83,430
83,77.69627904431057,21,21,84,86
84,-47.11424980465845,21,22,85,87
85,-24.336308124081658,21,37,259,133
86,-47.044079361448475,22,21,87,135
