ID,Val,NROW,NCOL,NIR,NIC
1,44.95700886156041,1,1,2,3
2,-10.692221459835197,1,2,-1,4
3,-10.080678266124206,2,1,4,-1
4,51.2805813502053,2,2,5,7
5,-24.302426725427747,2,3,6,8
6,-16.89747635865335,2,14,205,55
7,-23.95461536782566,3,2,8,61
8,40.111641412541914,3,3,9,12
9,-5.984704168130051,3,4,10,13
10,-6.027774891018819,3,5,11,14
11,-4.144546985567382,3,17,207,71
12,-5.866279029751192,4,3,13,15
13,18.096471030824553,4,4,14,16
14,-12.230192001073359,4,5,210,17
15,-5.946591657416617,5,3,16,70
16,-12.204531935203644,5,4,17,383
17,32.61129957978983,5,5,18,20
18,-9.070938211126519,5,6,19,21
19,-5.389237776043054,5,7,212,22
20,-9.137791880783087,6,5,21,24
21,38.213458383735485,6,6,22,25
22,-13.219911599735743,6,7,23,26
23,-15.855754903216651,6,28,215,104
24,-5.546459306450129,7,5,25,384
25,-13.504614756607483,7,6,26,105
26,38.085432945275684,7,7,27,28
27,-19.034358882218072,7,8,217,29
28,-18.378901676464327,8,7,29,391
29,51.94780970698008,8,8,30,35
30,-5.527641196208876,8,9,31,36
31,-10.334793322241048,8,10,32,40
32,-3.2272049681062525,8,11,33,37
33,-5.563027093934827,8,12,34,41
34,-8.91624145002475,8,54,218,193
35,-5.44908955454936,9,8,36,39
36,28.657098910978704,9,9,37,45
37,-7.538086671775642,9,11,38,46
38,-15.669922684653704,9,50,222,181
39,-10.26821015493254,10,8,40,44
40,30.222070119011182,10,10,41,51
41,-11.89347834574279,10,12,42,47
42,-1.353357655491683,10,40,43,148
43,-6.7070239628441675,10,42,224,150
44,-3.205340093894244,11,8,45,50
45,-7.594814842094568,11,9,46,182
46,43.7489323417104,11,11,47,52
47,-15.598912618608956,11,12,48,53
48,-11.980439771044141,11,15,49,67
49,-5.369425016068485,11,16,228,69
50,-5.55010451708028,12,8,51,194
51,-11.942873025027927,12,10,52,147
52,-15.710893991823387,12,11,53,66
53,69.11216894351648,12,12,54,57
54,-19.98069634751952,12,13,55,58
55,-10.00258192914266,12,14,56,59
56,-5.925019132922703,12,48,232,140
57,-20.0770698433283,13,12,58,62
58,51.37750308702733,13,13,59,63
59,-15.764482525728507,13,14,60,64
60,-15.535950717970518,13,45,237,165
61,-16.682110914860868,14,2,62,381
62,-10.28928345959661,14,12,63,174
63,-16.140695719125105,14,13,64,164
64,63.915561409439235,14,14,65,161
65,-10.279582646705776,14,44,241,160
66,-12.130695283990278,15,11,67,68
67,16.785949250593383,15,15,245,419
68,-5.585206149442483,16,11,69,395
69,14.69410388379201,16,16,246,421
70,-4.144546985567382,17,3,71,382
71,5.1367936056215715,17,17,72,73
72,-0.9922466200541891,17,18,247,74
73,-0.9579502053024268,18,17,74,385
74,2.473365092777712,18,18,75,76
75,-1.5154148874752855,18,19,250,77
76,-1.5079205990371172,19,18,77,424
77,2.7077036371784677,19,19,78,79
78,-1.1997830381413503,19,20,253,80
79,-1.1997830381413506,20,19,80,427
80,7.432001230243208,20,20,81,82
81,-6.232218192101859,20,21,256,83
82,-6.239707715239205,21,20,83,430
83,77.61985098279523,21,21,84,86
84,-47.067122353369044,21,22,85,87
85,-24.31302091418698,21,37,259,133
86,-46.997352862048906,22,21,87,135
87,49.77910686005289,22,22,88,89
88,-2.7817539980039685,22,23,263,90
89,-2.7596425531265556,23,22,90,436
90,23.80263453191309,23,23,91,93
91,-1.6228789086283524,23,24,92,94
92,-19.420113070158184,23,25,266,97
93,-1.6228789086283524,24,23,94,96
94,4.88005858319028,24,24,95,109
95,-3.2571796745619284,24,29,270,110
96,-19.420113070158184,25,23,97,440
97,21.98155138110743,25,25,98,99
98,-2.561438310949248,25,26,273,100
99,-2.6481441273187047,26,25,100,444
100,9.785999690341228,26,26,101,102
101,-7.1378555630225256,26,27,276,103
102,-7.306412128269824,27,26,103,450
103,18.58655567410901,27,27,104,106
104,-11.280143545839191,27,28,279,107
105,-15.855754903216653,28,6,106,390
106,-11.480953987897752,28,27,107,453
107,30.733598399155333,28,28,108,185
108,-3.3968895080409207,28,51,282,186
109,-3.215922046389998,29,24,110,443
110,4.492980596833611,29,29,111,112
111,-1.277058550443613,29,30,286,113
112,-1.2577847533056228,30,29,113,447
113,2.0609506343055184,30,30,114,115
114,-0.8031658809998955,30,31,289,116
115,-0.8197432674298437,31,30,116,463
116,13.24526451259582,31,31,117,119
117,-11.447792999516746,31,32,118,120
118,-0.9777282456492279,31,33,292,122
119,-11.430544707298194,32,31,120,121
120,11.430544707298194,32,32,296,469
121,-0.9777282456492278,33,31,122,466
122,9.180378122028225,33,33,123,124
123,-8.202649876378997,33,34,298,125
124,-8.24912322975151,34,33,125,470
125,18.90666926170649,34,34,126,127
126,-10.657546031954986,34,35,301,128
127,-10.738695305247791,35,34,128,475
128,41.233893033672985,35,35,129,131
129,-16.08920474910784,35,36,130,132
130,-14.405992979317347,35,39,304,145
131,-16.173483846398966,36,35,132,144
132,41.37985995533438,36,36,133,136
133,-6.923899479636904,36,37,134,137
134,-18.282476629298504,36,38,308,142
135,-24.390301643523173,37,21,136,433
136,-7.035718189410274,37,36,137,141
137,64.83836886822911,37,37,138,158
138,-14.041626496443442,37,43,139,159
139,-15.19177556764683,37,47,140,169
140,-4.178946971205389,37,48,312,173
141,-18.26433077173462,38,36,142,481
142,18.977391212658667,38,38,143,202
143,-0.7130604409240507,38,56,318,201
144,-14.398412635678978,39,35,145,478
145,15.22056562450822,39,39,146,197
146,-0.8221529888292446,39,55,321,151
147,-1.3533576554916833,40,10,148,155
148,6.756158620952033,40,40,149,152
149,-2.062244890899187,40,41,150,153
150,-2.4383729294884287,40,42,151,157
151,-0.9021831450727337,40,55,324,154
152,-2.001498701426394,41,40,153,156
153,3.9558405337185034,41,41,154,199
154,-1.95434183229211,41,55,329,200
155,-6.7070239628441675,42,10,156,398
156,-2.4383729294884287,42,40,157,198
157,9.145396892332595,42,42,332,401
158,-14.255903239416213,43,37,159,170
159,20.867593830039628,43,43,160,162
160,-6.611690590623409,43,44,335,163
161,-10.279582646705776,44,14,162,407
162,-6.91876150110874,44,43,163,490
163,17.198344147814517,44,44,338,417
164,-15.535950717970517,45,13,165,406
165,30.1010314410697,45,45,166,167
166,-14.565080723099186,45,46,341,168
167,-14.327014346685484,46,45,168,412
168,42.65986653844274,46,46,169,171
169,-28.332852191757258,46,47,344,172
170,-15.234388183869578,47,37,171,175
171,-28.256424365957134,47,46,172,518
172,49.332084308668215,47,47,173,176
173,-5.841271758841506,47,48,347,177
174,-5.925019132922703,48,12,175,399
175,-4.159897251494649,48,37,176,437
176,-5.79853011721321,48,47,177,491
177,21.86750851599443,48,48,178,179
178,-5.984062014363871,48,49,351,180
179,-5.922080492870536,49,48,180,408
180,9.391712563358235,49,49,181,183
181,-3.4696320704877004,49,50,356,184
182,-15.669922684653704,50,9,183,394
183,-3.5373852907635452,50,49,184,530
184,19.20730797541725,50,50,359,396
185,-3.2426289357040594,51,28,186,392
186,9.351035707158129,51,51,187,188
187,-6.108406771454068,51,52,362,189
188,-5.984989703034425,52,51,189,460
189,8.484613573248307,52,52,190,191
190,-2.499623870213883,52,53,365,192
191,-2.5382689015199085,53,52,192,539
192,5.364376525529136,53,53,193,195
193,-2.8261076240092278,53,54,368,196
194,-8.91624145002475,54,8,195,393
195,-2.8954900445373135,54,53,196,542
196,11.811731494562062,54,54,371,545
197,-0.8221529888292446,55,39,198,482
198,-0.8412150111943135,55,40,199,400
199,-1.9326647064525129,55,41,200,501
200,6.092881741774656,55,55,201,203
201,-2.496849035298585,55,56,373,204
202,-0.7130604409240507,56,38,203,486
203,-2.4667799382529187,56,55,204,498
204,3.1798403791769703,56,56,378,495
205,-6.815292225297931,2,57,206,207
206,-4.779679334060101,2,64,-1,235
207,11.913929153270619,3,57,208,210
208,-2.680573545794568,3,58,209,211
209,0.31834321401021,3,67,-1,248
210,-2.930687438050719,4,57,211,212
211,8.399529311628404,4,58,-1,213
212,-1.8792301458893574,5,57,213,247
213,-5.78330577070395,5,58,214,558
214,-1.955646474478138,5,59,-1,215
215,4.3515970750201305,6,59,216,217
216,0.6009073731366192,6,78,-1,281
217,-1.8794762780581613,7,59,-1,282
218,-1.0274879205251128,8,60,219,222
219,-3.0247598122128783,8,61,220,224
220,-1.6703632475830774,8,62,221,225
221,0.18933043708640504,8,104,-1,370
222,2.7784869096994944,9,60,223,228
223,0.2964291593138606,9,100,-1,358
224,6.727675862879657,10,61,225,232
225,-3.711879646494445,10,62,226,229
226,0.09186937965878518,10,90,227,325
227,0.1359413219415556,10,92,-1,327
228,-1.5315564375044108,11,60,229,359
229,-4.986877405047811,11,62,230,233
230,-3.0084563752890894,11,65,231,245
231,-1.7012600036648124,11,66,-1,246
232,-3.5497410579889865,12,61,233,324
233,19.05422728808823,12,62,234,237
234,-6.250166215314647,12,63,235,238
235,-3.6037779737289353,12,64,236,239
236,0.3242649032666466,12,98,-1,317
237,-5.933301842731232,13,62,238,241
238,10.833085278784344,13,63,239,242
239,-5.588727938894593,13,64,240,243
240,0.47894444336831754,13,95,-1,342
241,-2.677593475719705,14,62,242,351
242,-4.385285735456351,14,63,243,341
243,15.205652810610927,14,64,244,338
244,0.3733282567679776,14,94,-1,337
245,3.2836467577977015,15,65,-1,583
246,2.8170199116023382,16,66,-1,584
247,-0.3183432140102095,17,57,248,557
248,0.40509685663173234,17,67,249,250
