ID,Val,NROW,NCOL,NIR,NIC
1,29.369555910008557,1,1,2,4
2,-8.75423238913205,1,2,3,5
3,-20.615323520876505,1,3,464,8
4,-8.75423238913205,2,1,5,7
5,23.469560856285334,2,2,6,40
6,-14.715328467153284,2,12,466,10
7,-20.615323520876505,3,1,8,691
8,35.10415881619272,3,3,9,14
9,-8.820063357455115,3,5,10,12
10,-5.668771937861098,3,12,467,25
11,132.5417196592942,4,4,12,15
12,-119.26143340621164,4,5,13,16
13,-13.280286253082538,4,11,469,19
14,-8.820063357455115,5,3,15,41
15,-119.26143340621164,5,4,16,35
16,197.6290272336915,5,5,17,20
17,-17.484244229970464,5,6,18,21
18,-38.593889617673334,5,8,19,27
19,-13.469396622380922,5,11,471,37
20,-17.484244229970464,6,5,21,26
21,62.87025342839563,6,6,22,23
22,-45.38600919842515,6,7,474,24
23,-45.38600919842515,7,6,24,701
24,72.74509204003736,7,7,25,42
25,-27.35908284161221,7,12,476,38
26,-38.593889617673334,8,5,27,36
27,91.65363206877645,8,8,28,30
28,-33.06705934478355,8,9,29,31
29,-19.99268310631956,8,30,477,67
30,-33.06705934478355,9,8,31,114
31,65.46774611284522,9,9,32,33
32,-32.40068676806168,9,10,480,34
33,-32.40068676806168,10,9,34,708
34,32.40068676806168,10,10,481,709
35,-13.280286253082538,11,4,36,699
36,-13.469396622380922,11,5,37,696
37,85.51782728040118,11,11,38,43
38,-46.24817518248175,11,12,39,44
39,-12.51996922245596,11,13,482,49
40,-14.715328467153284,12,2,41,692
41,-5.668771937861098,12,3,42,695
42,-27.35908284161221,12,7,43,705
43,-46.24817518248175,12,11,44,48
44,124.66023248977439,12,12,45,51
45,-12.81749359976853,12,14,46,52
46,-11.150033760972317,12,16,47,61
47,-6.7013466999252005,12,116,485,460
48,-12.51996922245596,13,11,49,703
49,16.152264517822417,13,13,50,54
50,-3.632295295366459,13,15,492,53
51,-12.81749359976853,14,12,52,60
52,17.368169945995245,14,14,53,55
53,-4.550676346226715,14,15,494,56
54,-3.632295295366459,15,13,55,714
55,-4.550676346226715,15,14,56,719
56,57.32911238348997,15,15,57,63
57,-20.340894367853043,15,17,58,62
58,-21.673298120681928,15,19,59,72
59,-7.13194825336183,15,33,495,130
60,-11.150033760972317,16,12,61,459
61,16.37075186625458,16,16,62,64
62,-5.22071810528226,16,17,499,65
63,-20.340894367853043,17,15,64,73
64,-5.22071810528226,17,16,65,722
65,106.47330286185425,17,17,66,70
66,-18.18832961940226,17,18,67,71
67,-26.84707903780069,17,30,68,102
68,-5.665750127921818,17,31,69,113
69,-30.21053160359418,17,112,501,127
70,-18.18832961940226,18,17,71,115
71,36.2444284016527,18,18,72,74
72,-18.05609878225043,18,19,504,75
73,-21.673298120681928,19,15,74,129
74,-18.05609878225043,19,18,75,727
75,51.09441709551887,19,19,76,78
76,-7.857699364145868,19,20,77,79
77,-3.5073208284406405,19,34,505,133
78,-7.857699364145868,20,19,79,132
79,19.11331722995345,20,20,80,81
80,-11.25561786580758,20,21,506,82
81,-11.25561786580758,21,20,82,732
82,21.107524412856527,21,21,83,84
83,-9.851906547048948,21,22,508,85
84,-9.851906547048948,22,21,85,733
85,15.863103251552129,22,22,86,87
86,-6.01119670450318,22,23,511,88
87,-6.01119670450318,23,22,88,736
88,45.17141312919643,23,23,89,92
89,-18.750850016712192,23,24,90,93
90,-12.644204137665279,23,25,91,97
91,-7.765162270315784,23,32,514,106
92,-18.750850016712192,24,23,93,96
93,25.793376547039458,24,24,94,278
94,-2.3720530888564277,24,69,95,279
95,-4.670473441470836,24,71,516,285
96,-12.644204137665279,25,23,97,123
97,47.71283887872953,25,25,98,100
98,-29.061681937172775,25,26,99,101
99,-6.0069528038914815,25,27,517,104
100,-29.061681937172775,26,25,101,103
101,40.7630051330949,26,26,102,116
102,-11.701323195922122,26,30,518,117
103,-6.0069528038914815,27,25,104,743
104,40.54887864113117,27,27,105,108
105,-10.781887601283907,27,28,106,109
106,-11.306624297551995,27,32,107,122
107,-12.453413938403788,27,114,519,453
108,-10.781887601283907,28,27,109,124
109,20.756311612673578,28,28,110,111
