ID,Val,NROW,NCOL,NIR,NIC
1,28.332450093407445,1,1,2,4
2,-8.479121212462386,1,2,3,5
3,-19.853328880945053,1,3,464,8
4,-8.52772049863864,2,1,5,7
5,22.746066644177674,2,2,6,40
6,-14.218346145539035,2,12,466,10
7,-20.04049329917694,3,1,8,691
8,33.898402378481464,3,3,9,14
9,-8.39094315415962,3,5,10,12
10,-5.466965925144892,3,12,467,25
11,132.53698181390286,4,4,12,15
12,-119.28978421080134,4,5,13,16
13,-13.247197603101485,4,11,469,19
14,-8.668015751484521,5,3,15,41
15,-119.69925270807573,5,4,16,35
16,198.05666756495913,5,5,17,20
17,-17.682800303071428,5,6,18,21
18,-38.52206974016217,5,8,19,27
19,-13.484529062165256,5,11,471,37
20,-17.315400875958833,6,5,21,26
21,62.29256984462569,6,6,22,23
22,-44.977168968666845,6,7,474,24
23,-44.82341739061471,7,6,24,701
24,71.9329197370354,7,7,25,42
25,-27.10950234642069,7,12,476,38
26,-38.52206974016217,8,5,27,36
27,92.13026507504729,8,8,28,30
28,-33.86184149865432,8,9,29,31
29,-19.74635383623079,8,30,477,67
30,-34.558574163128974,9,8,31,114
31,67.69730038058388,9,9,32,33
32,-33.1387262174549,9,10,480,34
33,-33.85310589905134,10,9,34,708
34,33.85310589905135,10,10,481,709
35,-12.891036546194798,11,4,36,699
36,-13.068468159500943,11,5,37,696
37,83.66715150457804,11,11,38,43
38,-45.68146065048727,11,12,39,44
39,-12.026186148395052,11,13,482,49
40,-14.36623112704044,12,2,41,692
41,-5.503614990581641,12,3,42,695
42,-27.023645691823223,12,7,43,705
43,-45.43192702041863,12,11,44,48
44,122.52943997311866,12,12,45,51
45,-12.654189384941162,12,14,46,52
46,-10.985014832548611,12,16,47,61
47,-6.564816925764967,12,116,485,460
48,-11.851602811070705,13,11,49,703
49,15.371656499971184,13,13,50,54
50,-3.520053688900481,13,15,492,53
51,-12.558177162344261,14,12,52,60
52,17.041208290057053,14,14,53,55
53,-4.483031127712792,14,15,494,56
54,-3.5142382271459454,15,13,55,714
55,-4.46885716342627,15,14,56,719
56,56.57429893681563,15,15,57,63
57,-19.952464909129226,15,17,58,62
58,-21.69158986793181,15,19,59,72
59,-6.947148769182372,15,33,495,130
60,-10.955658977690172,16,12,61,459
61,16.023887118913905,16,16,62,64
62,-5.068228141223732,16,17,499,65
63,-20.490334774226728,17,15,64,73
64,-5.149527932352728,17,16,65,722
65,105.84663022246633,17,17,66,70
66,-18.255815578056442,17,18,67,71
67,-26.2216618959769,17,30,68,102
68,-5.666716226663729,17,31,69,113
69,-30.0625738151898,17,112,501,127
70,-17.9151491497452,18,17,71,115
71,36.00399301351698,18,18,72,74
72,-18.088843863771782,18,19,504,75
73,-21.65483841772767,19,15,74,129
74,-18.022158565253246,19,18,75,727
75,50.674282283149466,19,19,76,78
76,-7.493652276327736,19,20,77,79
77,-3.5036330238408078,19,34,505,133
78,-7.543193094203727,20,19,79,132
79,17.793204695940737,20,20,80,81
80,-10.250011601737011,20,21,506,82
81,-10.373168707365421,21,20,82,732
82,19.419414271920875,21,21,83,84
83,-9.04624556455546,21,22,508,85
84,-9.221792306770752,22,21,85,733
85,14.91490481098565,22,22,86,87
86,-5.693112504214901,22,23,511,88
87,-5.907782802046291,23,22,88,736
88,44.85431274580769,23,23,89,92
89,-18.752949199971344,23,24,90,93
90,-12.24775430226594,23,25,91,97
91,-7.945826441524123,23,32,514,106
92,-18.72874604833777,24,23,93,96
93,25.7702287239492,24,24,94,278
94,-2.3709014796540218,24,69,95,279
95,-4.6705811959574115,24,71,516,285
96,-12.842522306829492,25,23,97,123
97,48.00817618387231,25,25,98,100
98,-29.047653004069556,25,26,99,101
99,-6.118000872973264,25,27,517,104
100,-29.047653004069556,26,25,101,103
101,40.571373256326815,26,26,102,116
102,-11.523720252257258,26,30,518,117
103,-5.607695149739705,27,25,104,743
104,39.374088336762426,27,27,105,108
105,-10.432667917034665,27,28,106,109
106,-11.338663486465753,27,32,107,122
107,-11.995061783522303,27,114,519,453
108,-10.292967632670418,28,27,109,124
109,19.570127561971624,28,28,110,111
110,-9.277159929301208,28,29,521,112
111,-9.196647923588015,29,28,112,746
112,34.6120535803734,29,29,113,120
113,-25.41540565678539,29,31,523,121
114,-19.6283679012916,30,8,115,702
115,-26.2216618959769,30,17,116,119
116,-11.117635485930311,30,26,117,753
117,74.42004465361728,30,30,118,150
118,-17.452379370418427,30,38,525,147
119,-5.607435319740775,31,17,120,448
120,-25.449144935405663,31,29,121,747
121,39.618116764783615,31,31,122,125
122,-8.561536509637175,31,32,528,126
123,-7.485816366086095,32,23,124,739
124,-11.273566610933795,32,27,125,454
125,-8.749804694242076,32,31,126,729
126,46.27207162095393,32,32,127,449
127,-4.338245096170893,32,112,128,450
128,-14.42463885352108,32,113,530,452
129,-6.901343667407433,33,15,130,717
130,13.1054233891249,33,33,131,143
131,-6.204079721717466,33,37,532,135
132,-3.5109672678781334,34,19,133,731
133,137.8647837671242,34,34,134,140
134,-32.62769968560988,34,36,135,138
135,-96.33080387615286,34,37,136,139
136,-5.395312937483315,34,43,534,170
137,108.42872508990543,35,35,138,141
138,-89.86613929024054,35,36,139,142
139,-18.562585799664873,35,37,536,146
140,-32.459378602644684,36,34,141,144
141,-89.8664573186604,36,35,142,145
142,122.32583592130506,36,36,538,760
143,-6.274928102928934,37,33,144,757
144,-96.74863097636396,37,34,145,169
145,-18.69379641974169,37,35,146,759
146,162.4168831330761,37,37,147,151
147,-27.051063299921594,37,38,148,152
148,-8.437795305841368,37,39,149,155
149,-5.2106690282785415,37,40,539,156
150,-17.35180425954015,38,30,151,728
151,-27.051063299921594,38,37,152,154
152,53.79013842184114,38,38,153,261
153,-9.387270862379395,38,65,544,260
154,-8.140400738855092,39,37,155,157
155,22.454324588382068,39,39,156,158
156,-14.31392384952698,39,40,547,159
157,-4.930754018557515,40,37,158,758
158,-14.150561440927268,40,39,159,767
159,41.56169741543957,40,40,160,162
160,-17.729379720843564,40,41,161,163
161,-4.751002235111218,40,42,549,164
162,-17.647761517846888,41,40,163,165
163,24.04900795904774,41,41,164,166
164,-6.401246441200853,41,42,552,167
165,-4.809580951214676,42,40,166,768
166,-6.510874376220445,42,41,167,777
167,16.859076706478326,42,42,168,189
168,-5.538621379043205,42,49,553,178
169,-5.392950947278076,43,34,170,763
170,9.042925837100244,43,43,171,172
171,-3.6499748898221673,43,44,554,173
172,-3.729252649791724,44,43,173,780
173,13.79343429013466,44,44,174,175
174,-10.064181640342936,44,45,556,176
175,-10.225284936640312,45,44,176,781
176,21.45259667127774,45,45,177,179
177,-6.620294380786113,45,46,178,180
178,-4.607017353851312,45,49,559,185
179,-6.814336610813037,46,45,180,190
180,18.997773340794204,46,46,181,183
181,-7.295669984357029,46,47,182,184
182,-4.88776674562414,46,48,561,187
183,-7.467168794696026,47,46,184,186
184,25.959790814964446,47,47,185,191
185,-15.23674987940364,47,49,564,188
186,-4.966691199449574,48,46,187,787
187,23.25328988203623,48,48,188,192
188,-18.286598682586657,48,49,565,193
189,-6.103777903323963,49,42,190,778
190,-4.929192955907849,49,45,191,784
191,-15.272955662465048,49,47,192,790
192,-18.515000006370382,49,48,193,793
193,94.81093074692066,49,49,194,198
194,-12.262898873140504,49,50,195,199
195,-6.5892052505049135,49,51,196,202
196,-6.412335317014541,49,54,197,210
197,-21.907209141594233,49,66,566,252
198,-11.95678127883937,50,49,199,201
199,18.495863869564353,50,50,200,227
200,-6.5390825907249805,50,57,571,224
201,-6.2190470629733055,51,49,202,211
202,31.865152915450082,51,51,203,205
203,-14.136673832076687,51,52,204,206
204,-11.509432020400086,51,58,573,225
205,-13.975174907094196,52,51,206,230
206,19.21234090829219,52,52,207,208
207,-5.237166001197994,52,53,576,209
208,-5.19320894477803,53,52,209,800
209,12.24422051373553,53,53,210,212
210,-7.051011568957498,53,54,579,213
211,-6.070963352163798,54,49,212,266
212,-7.099566481685673,54,53,213,804
