ID,Val,NROW,NCOL,NIR,NIC
1,32.85879657511407,1,1,2,5
2,-5.16138943787067,1,2,3,6
3,-5.620181624339424,1,3,4,7
4,-5.6806768635945835,1,4,50,11
5,-4.843278536066176,2,1,6,8
6,10.001616876238941,2,2,7,9
7,-5.158338340172766,2,3,52,10
8,-5.282058378959129,3,1,9,14
9,-5.319918158686311,3,2,10,86
10,40.44436705754995,3,3,11,15
11,-22.482199838870066,3,4,12,16
12,-5.346721007307214,3,6,13,24
13,-2.0134696737272226,3,8,53,26
14,-5.436912245960615,4,1,15,85
15,-22.870256597337256,4,3,16,23
16,37.354011903878714,4,4,17,18
17,-4.655484355571165,4,5,57,19
18,-4.655484355571165,5,4,19,88
19,19.907196652130043,5,5,20,37
20,-4.680856659206891,5,10,21,36
21,-3.6258712931916195,5,11,22,41
22,-6.944984344160369,5,12,59,42
23,-5.346721007307213,6,3,24,29
24,22.29611480487563,6,6,25,27
25,-6.617091740342759,6,7,26,28
26,-10.33230205722566,6,8,63,31
27,-6.617091740342759,7,6,28,30
28,6.617091740342759,7,7,66,97
29,-2.0134696737272226,8,3,30,87
30,-10.33230205722566,8,6,31,89
31,27.393555979419084,8,8,32,34
32,-11.665980668922124,8,9,33,35
33,-3.3818035795440755,8,13,67,46
34,-11.646923907582348,9,8,35,47
35,16.575245218799854,9,9,36,38
36,-4.928321311217506,9,10,72,39
37,-4.624407185818112,10,5,38,40
38,-4.962569157418515,10,9,39,102
39,9.586976343236623,10,10,75,106
40,-3.5705063167414313,11,5,41,43
41,6.089769534365319,11,11,42,44
42,-2.5192632176238856,11,12,77,45
43,-6.819242302753608,12,5,44,94
44,-2.5082735534308296,12,11,45,111
45,11.891237284174952,12,12,46,48
46,-2.563721427990517,12,13,79,49
47,-3.322589796920356,13,8,48,90
48,-2.5152384567199584,13,12,49,112
49,5.837828253640315,13,13,82,103
50,-1.2835578958788763,1,14,51,52
51,-1.4485110622813049,1,15,-1,54
52,-2.2589046502786934,2,14,-1,53
53,10.566229039504465,3,14,54,57
54,-7.800997947299694,3,15,55,58
55,0.29689247409699576,3,16,56,64
56,0.17218411592950753,3,17,-1,65
57,-6.57694775261405,4,14,58,63
58,10.042242046273985,4,15,-1,59
59,-0.43728745058865964,5,15,60,121
60,-2.162648421067456,5,19,61,74
61,-1.6712204281797958,5,20,62,77
62,-3.3708660499343104,5,21,-1,78
63,-0.29689247409699504,6,14,64,67
64,0.01148996681221598,6,16,65,66
65,0.30838244090920636,6,17,-1,69
66,-2.533399031500434e-15,7,16,-1,68
67,-0.17218411592950728,8,14,68,120
68,-0.3083824409092051,8,16,69,122
69,5.689494003960338,8,17,70,72
70,-4.362756850007937,8,18,71,73
71,-1.512943919118966,8,22,-1,81
72,-4.413379180508124,9,17,73,82
73,6.368197887963129,9,18,74,75
74,-2.1527200956198436,9,19,-1,76
75,-2.0725496651527178,10,18,76,132
76,4.301991810976578,10,19,-1,136
77,4.444969481500122,11,20,78,79
78,-2.7734040692499202,11,21,-1,80
79,-2.783347098757924,12,20,80,139
80,7.344825209704849,12,21,81,83
81,-1.1979088164310367,12,22,-1,84
82,-1.6388995681300695,13,17,83,123
83,-1.2966219952854199,13,21,84,140
84,2.6138030995397807,13,22,-1,133
85,2.3095067966782867,14,1,86,91
86,1.8465035704343222,14,2,87,-1
87,-11.487931724385804,14,3,88,92
88,7.800997947299694,14,4,89,93
89,-0.29689247409699576,14,6,90,96
90,-0.17218411592950753,14,8,120,98
91,2.1927743057263362,15,1,92,-1
92,6.57694775261405,15,3,93,95
93,-10.11963057548664,15,4,94,-1
94,-0.4372874505886602,15,5,124,107
95,0.29689247409699504,16,3,96,99
96,0.01148996681221598,16,6,97,100
97,-3.3437590534479492e-15,16,7,98,-1
98,-0.30838244090920636,16,8,126,101
99,0.17218411592950728,17,3,100,-1
100,0.3083824409092051,17,6,101,-1
101,-6.356267325965613,17,8,102,104
102,4.362756850007937,17,9,103,105
103,1.512943919118966,17,13,129,116
104,4.413379180508124,18,8,105,117
105,-6.566099276127966,18,9,106,108
106,2.1527200956198436,18,10,134,109
107,2.2808606789852095,19,5,108,110
108,2.0725496651527178,19,9,109,-1
109,-4.353410344137929,19,10,137,-1
110,1.7864503901497142,20,5,111,113
111,-4.559854459399634,20,11,112,114
112,2.7734040692499202,20,12,139,115
113,3.6184913822708022,21,5,114,-1
114,2.783347098757924,21,11,115,-1
115,-7.599747297459764,21,12,116,118
116,1.1979088164310367,21,13,141,119
117,1.6388995681300695,22,8,118,-1
118,1.2966219952854199,22,12,119,-1
119,-2.93552156341549,22,13,144,-1
120,40.64439501347035,14,14,121,124
121,-22.482199838870066,14,15,122,125
122,-5.346721007307214,14,16,123,127
123,-2.0134696737272226,14,17,-1,128
124,-22.870256597337256,15,14,125,126
125,37.5230136939731,15,15,-1,-1
126,-5.346721007307213,16,14,127,129
127,22.41353674882283,16,16,128,130
128,-10.33230205722566,16,17,-1,131
129,-2.0134696737272226,17,14,130,-1
130,-10.33230205722566,17,16,131,-1
131,27.09566343075423,17,17,132,134
132,-11.665980668922124,17,18,133,135
133,-3.3818035795440755,17,22,-1,143
134,-11.646923907582348,18,17,135,144
135,16.4560950320412,18,18,136,137
136,-4.928321311217506,18,19,-1,138
137,-4.962569157418515,19,18,138,-1
138,9.5858001626022,19,19,-1,-1
139,6.084010897518921,20,20,140,141
140,-2.5192632176238856,20,21,-1,142
141,-2.5082735534308296,21,20,142,-1
142,11.819585874707592,21,21,143,145
143,-2.563721427990517,21,22,-1,146
144,-3.322589796920356,22,17,145,-1
145,-2.5152384567199584,22,21,146,-1
146,5.741895457815171,22,22,-1,-1
