ID,Val,NROW,NCOL,NIR,NIC
1,32.74933587134908,1,1,2,5
2,-5.162396730158798,1,2,3,6
3,-5.5835624461588536,1,3,4,7
4,-5.6412965756627065,1,4,50,11
5,-4.839616086539182,2,1,6,8
6,9.959056510210646,2,2,7,9
7,-5.119440423671465,2,3,52,10
8,-5.250425285586669,3,1,9,14
9,-5.291268766771459,3,2,10,86
10,39.99334601031692,3,3,11,15
11,-22.18967877463296,3,4,12,16
12,-5.274564466556029,3,6,13,24
13,-1.9874087167698,3,8,53,26
14,-5.401620936982506,4,1,15,85
15,-22.57094287135698,4,3,16,23
16,36.94996750033996,4,4,17,18
17,-4.623388623510888,4,5,57,19
18,-4.6233886235108885,5,4,19,88
19,19.801095608610655,5,5,20,37
20,-4.651701008153777,5,10,21,36
21,-3.6111270048408155,5,11,22,41
22,-6.914878972105178,5,12,59,42
23,-5.274564466556029,6,3,24,29
24,22.028283745829185,6,6,25,27
25,-6.568585274419827,6,7,26,28
26,-10.18513400485333,6,8,63,31
27,-6.568585274419827,7,6,28,30
28,6.568585274419827,7,7,66,97
29,-1.9874087167698,8,3,30,87
30,-10.18513400485333,8,6,31,89
31,27.028947285183936,8,8,32,34
32,-11.515138179203197,8,9,33,35
33,-3.341266384357613,8,13,67,46
34,-11.49113923061299,9,8,35,47
35,16.370643668825252,9,9,36,38
36,-4.879504438212263,9,10,72,39
37,-4.607736589380671,10,5,38,40
38,-4.9018693411965195,10,9,39,102
39,9.509605930577191,10,10,75,106
40,-3.559730615641591,11,5,41,43
41,6.059591159740769,11,11,42,44
42,-2.4998605440991777,11,12,77,45
43,-6.8011698706351265,12,5,44,94
44,-2.492090145756599,12,11,45,111
45,11.829891540048024,12,12,46,48
46,-2.5366315236563013,12,13,79,49
47,-3.2817476051615424,13,8,48,90
48,-2.4987575866558163,13,12,49,112
49,5.780505191817358,13,13,82,103
50,-1.279875405633458,1,14,51,52
51,-1.442524909589003,1,15,-1,54
52,-2.2587507279676426,2,14,-1,53
53,10.409819405612435,3,14,54,57
54,-7.696471121623597,3,15,55,58
55,0.2807417645485186,3,16,56,64
56,0.16079758301762548,3,17,-1,65
57,-6.493847068211733,4,14,58,63
58,9.869079208169044,4,15,-1,59
59,-0.4408731875605542,5,15,60,121
60,-2.164779432674672,5,19,61,74
61,-1.6692194537867457,5,20,62,77
62,-3.370482217495801,5,21,-1,78
63,-0.28074176454851796,6,14,64,67
64,2.104797292012961e-8,6,16,65,66
65,0.28074178559648766,6,17,-1,69
66,-1.056309075612695e-15,7,16,-1,68
67,-0.16079758301762526,8,14,68,120
68,-0.2807417855964864,8,16,69,122
69,5.643507692882663,8,17,70,72
70,-4.298477790336423,8,18,71,73
71,-1.4934906534905772,8,22,-1,81
72,-4.362228533997929,9,17,73,82
73,6.29764819189307,9,18,74,75
74,-2.1154196579623443,9,19,-1,76
75,-2.063065886893651,10,18,76,132
76,4.249912350157878,10,19,-1,136
77,4.40938409169344,11,20,78,79
78,-2.7551944115598084,11,21,-1,80
79,-2.762224771964999,12,20,80,139
80,7.284644850065673,12,21,81,83
81,-1.198009124171783,12,22,-1,84
82,-1.6200950710740372,13,17,83,123
83,-1.2751219045784339,13,21,84,140
84,2.597216974633476,13,22,-1,133
85,2.290695301556495,14,1,86,91
86,1.8201922811628064,14,2,87,-1
87,-11.365819356776758,14,3,88,92
88,7.696471121623597,14,4,89,93
89,-0.2807417645485186,14,6,90,96
90,-0.16079758301762548,14,8,120,98
91,2.1743036638245288,15,1,92,-1
92,6.493847068211733,15,3,93,95
93,-10.021079172245695,15,4,94,-1
94,-0.4408731875605547,15,5,124,107
95,0.28074176454851796,16,3,96,99
96,2.104797292012961e-8,16,6,97,100
97,-1.860728768737163e-15,16,7,98,-1
98,-0.28074178559648766,16,8,126,101
99,0.16079758301762526,17,3,100,-1
100,0.2807417855964864,17,6,101,-1
101,-6.233507812441109,17,8,102,104
102,4.298477790336423,17,9,103,105
103,1.4934906534905772,17,13,129,116
104,4.362228533997929,18,8,105,117
105,-6.477648191960273,18,9,106,108
106,2.1154196579623443,18,10,134,109
107,2.2568464246095057,19,5,108,110
108,2.063065886893651,19,9,109,-1
109,-4.319912311503156,19,10,137,-1
110,1.7761896785125908,20,5,111,113
111,-4.5313840900723985,20,11,112,114
112,2.7551944115598084,20,12,139,115
113,3.594410934782326,21,5,114,-1
114,2.762224771964999,21,11,115,-1
115,-7.554644830919107,21,12,116,118
116,1.198009124171783,21,13,141,119
117,1.6200950710740372,22,8,118,-1
118,1.2751219045784339,22,12,119,-1
119,-2.8952169756524717,22,13,144,-1
120,40.07134606533797,14,14,121,124
121,-22.18967877463296,14,15,122,125
122,-5.274564466556029,14,16,123,127
123,-1.9874087167698,14,17,-1,128
124,-22.57094287135698,15,14,125,126
125,36.91796759355746,15,15,-1,-1
126,-5.274564466556029,16,14,127,129
127,22.028283812429798,16,16,128,130
128,-10.18513400485333,16,17,-1,131
129,-1.9874087167698,17,14,130,-1
130,-10.18513400485333,17,16,131,-1
131,26.69694733301832,17,17,132,134
132,-11.515138179203197,17,18,133,135
133,-3.341266384357613,17,22,-1,143
134,-11.49113923061299,18,17,135,144
135,16.254643682074445,18,18,136,137
136,-4.879504438212263,18,19,-1,138
137,-4.9018693411965195,19,18,138,-1
138,9.47360593961454,19,19,-1,-1
139,6.027591160707647,20,20,140,141
140,-2.4998605440991777,20,21,-1,142
